Outcode,YearBin,min,max,mean,stddev,count,median,lowerQuartile,upperQuartile,skew,range,IQR
CA4,2015 +,7000.0,22000000.0,301904.8404,597088.2936090019,1855.0,242500.0,173000.0,334950.0,27.540480965045816,21993000.0,161950.0
CA5,1995 - 2004,3000.0,499000.0,110723.8009,65164.75375851409,1055.0,94000.0,65000.0,138500.0,1.658952029392937,496000.0,73500.0
CA5,2005 - 2014,25000.0,1250000.0,222781.7589,111082.47243499527,813.0,203000.0,150000.0,267500.0,2.469176416489585,1225000.0,117500.0
CA5,2015 +,581.0,2055000.0,262500.352,175607.30634623018,1176.0,228000.0,160000.0,309950.0,4.198203512003439,2054419.0,149950.0
CA6,1995 - 2004,2000.0,660000.0,96027.6839,66299.01042831254,1256.0,75000.0,48000.0,130000.0,1.799924461641819,658000.0,82000.0
CA6,2005 - 2014,13000.0,3240000.0,187185.2032,144612.8989106513,1176.0,172000.0,113800.0,235000.0,10.338858794889736,3227000.0,121200.0
CA6,2015 +,10000.0,7166700.0,252872.7132,445507.6562940913,1440.0,180000.0,127950.0,264950.0,11.114099668282918,7156700.0,137000.0
CA7,1995 - 2004,1400.0,700000.0,74963.2501,53936.3299418171,4010.0,60000.0,39950.0,91300.0,2.4627534604967067,698600.0,51350.0
CA7,2005 - 2014,13000.0,660000.0,157122.1681,83092.28699763522,2987.0,140000.0,95000.0,195000.0,1.5888284172053533,647000.0,100000.0
CA7,2015 +,200.0,5150000.0,198893.5648,197599.14322272583,3451.0,160000.0,105500.0,240000.0,10.090622017799296,5149800.0,134500.0
CA8,1995 - 2004,6500.0,783000.0,89957.9553,64614.9110411558,1922.0,75000.0,47000.0,111000.0,2.774385952369057,776500.0,64000.0
CA8,2005 - 2014,25000.0,1325000.0,190785.5225,108889.73327285516,1378.0,170000.0,120000.0,235000.0,2.7434108211641672,1300000.0,115000.0
CA8,2015 +,500.0,3555000.0,242666.8908,217469.58378754745,1722.0,195000.0,125000.0,299000.0,6.288580046005723,3554500.0,174000.0
CA9,1995 - 2004,1750.0,499000.0,75944.4756,64369.56984897189,349.0,58000.0,36000.0,90000.0,2.398126972363271,497250.0,54000.0
CA9,2005 - 2014,300.0,624990.0,167168.8073,91159.4934036897,301.0,149950.0,97500.0,215000.0,1.257248671469818,624690.0,117500.0
CA9,2015 +,11050.0,6270000.0,236902.8522,464545.8584693599,372.0,168999.0,110000.0,250000.0,11.838905108021184,6258950.0,140000.0
CB1,1995 - 2004,10000.0,1950000.0,140942.4544,93220.10058185074,10181.0,120000.0,80000.0,175000.0,3.546289402301204,1940000.0,95000.0
CB1,2005 - 2014,27309.0,3902021.0,294035.6983,206716.5339897601,7832.0,250000.0,200000.0,325000.0,8.64618124346263,3874712.0,125000.0
CB1,2015 +,300.0,118883450.0,605741.5445,2553487.998772911,6248.0,430000.0,335000.0,565000.0,33.95089713541371,118883150.0,230000.0
CB10,1995 - 2004,13700.0,1325000.0,161995.7077,122814.29131164844,2723.0,128000.0,82000.0,195000.0,2.737544143052172,1311300.0,113000.0
CB10,2005 - 2014,33000.0,3100000.0,326279.0964,212485.32689970825,2013.0,265000.0,190000.0,390000.0,3.295448509674607,3067000.0,200000.0
CB10,2015 +,1000.0,90000000.0,539235.1165,1914942.6058134432,2317.0,414995.0,310000.0,574995.0,44.15800795597304,89999000.0,264995.0
CB11,1995 - 2004,4000.0,1850000.0,156057.8781,125017.54858233698,3905.0,120000.0,74750.0,195000.0,3.1974773686321005,1846000.0,120250.0
CB11,2005 - 2014,17520.0,2795000.0,315539.0769,204785.65682657823,3291.0,250000.0,181000.0,392500.0,2.8915200163395616,2777480.0,211500.0
CB11,2015 +,215.0,40343700.0,505887.1871,871363.8612999516,3100.0,405000.0,285000.0,590000.0,33.44485921942124,40343485.0,305000.0
CB2,1995 - 2004,10000.0,2000000.0,211305.2659,195818.32022812412,1433.0,151500.0,96500.0,245000.0,3.2567456015809264,1990000.0,148500.0
CB2,2005 - 2014,15000.0,3975000.0,410211.7922,322893.2046019207,3181.0,323010.0,235000.0,480000.0,3.630327929450074,3960000.0,245000.0
CB2,2015 +,1000.0,60000000.0,726736.9254,1623418.4867582382,3684.0,499950.0,389995.0,715000.0,22.536482634448603,59999000.0,325005.0
CB20,1995 - 2004,,,,,,,,,,,
CB20,2005 - 2014,,,,,,,,,,,
CB20,2015 +,2200000.0,9000000.0,6361000.0,2977399.648462844,3.0,7883000.0,2200000.0,9000000.0,-0.9497988058740384,6800000.0,6800000.0
CB21,1995 - 2004,2400.0,2645000.0,163995.3503,117881.43986096531,2723.0,137500.0,92000.0,199950.0,5.699063800682301,2642600.0,107950.0
CB21,2005 - 2014,42000.0,3675000.0,303184.0695,181961.31095265952,2087.0,250000.0,200000.0,362500.0,5.921839418161101,3633000.0,162500.0
CB21,2015 +,100.0,20000000.0,517744.4268,717706.6765015756,1966.0,415000.0,311500.0,592500.0,19.299874872050506,19999900.0,281000.0
CB22,1995 - 2004,1900.0,1950000.0,164512.9529,132575.26271385336,4291.0,135000.0,89250.0,195000.0,4.876533077326808,1948100.0,105750.0
CB22,2005 - 2014,5000.0,6208801.0,326339.0455,255989.7823516264,3691.0,250000.0,195000.0,375000.0,6.295941579760523,6203801.0,180000.0
CB22,2015 +,2000.0,20900000.0,556803.6358,679389.5808607994,3600.0,432950.0,323000.0,609950.0,14.635914505447298,20898000.0,286950.0
CB23,1995 - 2004,6000.0,1950000.0,152719.5592,98112.2637092142,6136.0,133000.0,86000.0,190950.0,3.477642395272606,1944000.0,104950.0
CB23,2005 - 2014,40000.0,3250000.0,254637.5425,144359.84272751372,6780.0,222000.0,174500.0,295000.0,4.666006211400835,3210000.0,120500.0
CB23,2015 +,300.0,50100000.0,418513.1534,975624.2945772238,5861.0,330000.0,254995.0,456125.0,36.51159173955986,50099700.0,201130.0
CB24,1995 - 2004,2000.0,1120000.0,129601.7412,72889.66581679416,7843.0,115000.0,79000.0,159000.0,2.493369537484963,1118000.0,80000.0
CB24,2005 - 2014,2000.0,5000000.0,252377.5891,131249.3061576366,6194.0,230000.0,177995.0,299995.0,11.609856104194034,4998000.0,122000.0
CB24,2015 +,1000.0,39812840.0,423628.1042,855020.2015305905,6084.0,365000.0,280000.0,462000.0,31.65080732376461,39811840.0,182000.0
CB25,1995 - 2004,10000.0,685000.0,133069.6308,82130.88513822547,3516.0,116000.0,75000.0,165000.0,1.8628253567892463,675000.0,90000.0
CB25,2005 - 2014,41250.0,2995000.0,252110.5166,135221.92335169486,2886.0,225000.0,173000.0,294950.0,4.870159015985432,2953750.0,121950.0
CB25,2015 +,675.0,3180000.0,382249.3166,210706.7253845596,2742.0,350000.0,260000.0,455000.0,3.462595713188252,3179325.0,195000.0
CB3,1995 - 2004,12000.0,1805000.0,225605.2852,179795.28744973763,1641.0,179500.0,115000.0,269000.0,3.0896299022396656,1793000.0,154000.0
CB3,2005 - 2014,40000.0,3100000.0,426543.2832,321174.2725841414,1596.0,340000.0,243495.0,490000.0,3.086615667635154,3060000.0,246505.0
CB3,2015 +,3950.0,29000000.0,804321.5384,1269294.203193506,1447.0,571001.0,394995.0,855000.0,12.896230256349916,28996050.0,460005.0
CB4,1995 - 2004,3000.0,1000000.0,131601.1774,85672.89008073529,6555.0,111000.0,72500.0,164950.0,2.125880743673875,997000.0,92450.0
CB4,2005 - 2014,33750.0,8750000.0,258204.4136,210150.83624004657,5916.0,225000.0,172500.0,298000.0,22.57653365400281,8716250.0,125500.0
CB4,2015 +,100.0,83409679.0,561756.9184,1976993.135684241,4475.0,394000.0,285000.0,525555.0,25.471361352790485,83409579.0,240555.0
CB5,1995 - 2004,17000.0,1375000.0,134188.0093,98960.20502864708,1824.0,105250.0,70500.0,164500.0,3.0863350212068634,1358000.0,94000.0
CB5,2005 - 2014,25000.0,10000000.0,296147.4436,283360.95932940213,1896.0,247500.0,193000.0,338000.0,21.902852561192457,9975000.0,145000.0
CB5,2015 +,100.0,51470000.0,598794.6787,1972372.5344935944,1491.0,389950.0,300000.0,550000.0,18.788160020890277,51469900.0,250000.0
CB6,1995 - 2004,3000.0,825000.0,114259.3686,63763.56101484368,8579.0,99000.0,67500.0,145000.0,1.535401284449109,822000.0,77500.0
CB6,2005 - 2014,30750.0,3530000.0,201521.1052,95036.80969125772,7284.0,180000.0,147000.0,235000.0,7.964914335993538,3499250.0,88000.0
CB6,2015 +,1000.0,18485650.0,318479.1643,322896.5948527749,6341.0,283500.0,220500.0,373000.0,37.23806193855239,18484650.0,152500.0
CB7,1995 - 2004,4000.0,1250000.0,102509.1987,67155.44747355432,6044.0,84000.0,58000.0,128000.0,3.282832195457881,1246000.0,70000.0
CB7,2005 - 2014,41250.0,1100000.0,190688.5078,87011.8125953847,5398.0,170000.0,135000.0,225000.0,2.284399043343044,1058750.0,90000.0
CB7,2015 +,1000.0,13932500.0,313567.9449,392787.19581294624,5177.0,267995.0,200000.0,365000.0,24.446757745177745,13931500.0,165000.0
CB8,1995 - 2004,9180.0,2400000.0,123649.8329,108753.07817954494,7129.0,93500.0,60000.0,148500.0,5.658883636753442,2390820.0,88500.0
CB8,2005 - 2014,27691.0,18243199.0,245324.1457,392681.6474721278,5779.0,182500.0,140000.0,280400.0,35.47528419717253,18215508.0,140400.0
CB8,2015 +,100.0,61000000.0,414417.8349,1335080.8077194667,5462.0,285000.0,210000.0,425000.0,36.23632122884072,60999900.0,215000.0
CB9,1995 - 2004,3250.0,1150000.0,95037.9452,60436.88039826727,8228.0,81000.0,54145.0,119500.0,2.9564317449127366,1146750.0,65355.0
CB9,2005 - 2014,5625.0,3750000.0,177967.6064,102917.13435276512,5750.0,155500.0,125000.0,205000.0,10.435328051904513,3744375.0,80000.0
CB9,2015 +,800.0,11450000.0,284922.8849,280308.00790121884,4943.0,245000.0,194950.0,315000.0,20.298218253158648,11449200.0,120050.0
CF1,1995 - 2004,9000.0,457000.0,107979.8,105097.8058427482,25.0,78000.0,51500.0,100000.0,2.350954663832264,448000.0,48500.0
CF1,2005 - 2014,75000.0,203000.0,156000.0,47529.81520407305,6.0,192500.0,118000.0,200000.0,-0.6506111482063138,128000.0,82000.0
CF1,2015 +,57500.0,3703345.0,1282982.1,1528726.030294732,10.0,450000.0,220000.0,3410631.0,0.9493535619115472,3645845.0,3190631.0
CF10,1995 - 2004,10000.0,740000.0,132294.5703,69104.44450059866,3896.0,125000.0,85000.0,165000.0,1.8670048447180636,730000.0,80000.0
CF10,2005 - 2014,20000.0,11073983.0,170368.9886,293393.7857114377,4470.0,149500.0,124995.0,180000.0,30.29795173148053,11053983.0,55005.0
CF10,2015 +,2500.0,54600000.0,500691.8669,2493597.977328144,4042.0,164000.0,139973.0,212243.0,12.058100587178506,54597500.0,72270.0
CF11,1995 - 2004,1800.0,785000.0,92578.7164,60151.39250640912,7598.0,77000.0,50000.0,120000.0,2.0804079005255325,783200.0,70000.0
CF11,2005 - 2014,15000.0,3050000.0,169906.8506,94625.40903772356,6821.0,149500.0,122000.0,195000.0,9.326050265044156,3035000.0,73000.0
CF11,2015 +,700.0,29950801.0,252515.3555,677270.5439365099,6678.0,187995.0,141500.0,265000.0,30.03501812967637,29950101.0,123500.0
CF14,1995 - 2004,600.0,850000.0,112752.674,71554.77294720816,13687.0,91500.0,64000.0,142000.0,2.200304779214762,849400.0,78000.0
CF14,2005 - 2014,3400.0,34500000.0,213179.2576,460481.399748418,11667.0,186500.0,145000.0,245000.0,70.81586520995155,34496600.0,100000.0
CF14,2015 +,500.0,27000000.0,316078.5308,655098.546753002,11396.0,265000.0,185000.0,355000.0,27.98061386976281,26999500.0,170000.0
CF15,1995 - 2004,5500.0,800000.0,125361.544,86743.11763620068,3281.0,99500.0,64000.0,158000.0,1.6669815769336989,794500.0,94000.0
CF15,2005 - 2014,17460.0,5449999.0,227437.4074,176063.61816913637,2904.0,200000.0,147000.0,269000.0,14.828123549639468,5432539.0,122000.0
CF15,2015 +,400.0,10871260.0,306134.3686,313786.16422754177,2949.0,260000.0,175000.0,375000.0,19.26131795876339,10870860.0,200000.0
CF2,1995 - 2004,25000.0,155000.0,66966.1579,40924.621522557085,19.0,52700.0,38000.0,80000.0,1.3486695370451072,130000.0,42000.0
CF2,2005 - 2014,75000.0,465000.0,166000.0,149946.65718181248,5.0,95000.0,85000.0,110000.0,1.8473301351274112,390000.0,25000.0
CF2,2015 +,115000.0,6000000.0,846055.5556,1823511.576364626,9.0,200000.0,135000.0,270000.0,2.7765304359101988,5885000.0,135000.0
CF23,1995 - 2004,430.0,740000.0,108638.1248,73490.43042765002,9618.0,89000.0,59000.0,135000.0,2.3133904721444103,739570.0,76000.0
CF23,2005 - 2014,12000.0,12200000.0,217397.3325,191017.62634257897,7192.0,183000.0,135000.0,260000.0,35.343958700258064,12188000.0,125000.0
CF23,2015 +,1500.0,38480000.0,305873.4581,705655.9292600246,6208.0,233000.0,165000.0,365000.0,40.9314675107613,38478500.0,200000.0
CF24,1995 - 2004,750.0,492999.0,80123.6454,45516.3629653309,10849.0,68000.0,48500.0,97950.0,1.703477774693494,492249.0,49450.0
CF24,2005 - 2014,22000.0,1725000.0,152166.7022,57418.72816397964,7488.0,145000.0,120000.0,172000.0,4.686949313853514,1703000.0,52000.0
CF24,2015 +,100.0,16500000.0,232391.6511,475073.50729546935,7236.0,185000.0,142000.0,232000.0,21.018454262306182,16499900.0,90000.0
CF3,1995 - 2004,3200.0,1330000.0,84496.4276,66646.57629616505,7109.0,67000.0,47000.0,97950.0,4.276381937344199,1326800.0,50950.0
CF3,2005 - 2014,24000.0,3050000.0,159846.8944,101444.93956624446,5425.0,135000.0,110000.0,180000.0,7.555242616024387,3026000.0,70000.0
CF3,2015 +,200.0,11862215.0,235425.2671,325513.70530568395,6566.0,193000.0,145000.0,258000.0,21.09889212145507,11862015.0,113000.0
CF31,1995 - 2004,400.0,975000.0,81778.562,48694.19573382256,9109.0,69950.0,48500.0,101000.0,3.0577784551115275,974600.0,52500.0
CF31,2005 - 2014,4950.0,3760660.0,148386.0606,92580.55051611034,6831.0,131000.0,108995.0,175000.0,19.986076320932654,3755710.0,66005.0
CF31,2015 +,100.0,6900000.0,195094.0007,208733.91739150416,7222.0,165000.0,129950.0,220100.0,18.8862509833796,6899900.0,90150.0
CF32,1995 - 2004,2500.0,620000.0,57085.3425,48008.73958255172,4345.0,43000.0,30500.0,66450.0,3.0191580667525058,617500.0,35950.0
CF32,2005 - 2014,20000.0,4400000.0,121408.3443,103691.241497634,4110.0,95000.0,73000.0,142495.0,18.2816928450594,4380000.0,69495.0
CF32,2015 +,101.0,44519928.0,175380.0925,658321.7487244832,4733.0,128000.0,85000.0,195000.0,64.61540628527268,44519827.0,110000.0
CF33,1995 - 2004,1100.0,357500.0,61900.3569,35049.38213547107,2076.0,53500.0,40000.0,73000.0,2.285026201602484,356400.0,33000.0
CF33,2005 - 2014,25000.0,535000.0,120200.1734,50210.29006018189,1984.0,110000.0,88000.0,140000.0,2.025997180612749,510000.0,52000.0
CF33,2015 +,2000.0,1250000.0,151951.1461,82011.40470546755,1896.0,139000.0,108000.0,179000.0,4.641840373232562,1248000.0,71000.0
CF34,1995 - 2004,3000.0,400000.0,51498.7868,29956.68307148422,3040.0,45000.0,34000.0,63000.0,2.292625813903,397000.0,29000.0
CF34,2005 - 2014,11000.0,497500.0,95886.5593,50512.98817570871,2199.0,84000.0,64500.0,115000.0,2.1781168162163835,486500.0,50500.0
CF34,2015 +,834.0,710000.0,118112.9397,71801.52137041956,2354.0,100000.0,74000.0,140000.0,2.595914469649057,709166.0,66000.0
CF35,1995 - 2004,600.0,650000.0,90631.2902,60419.484689028,2350.0,72500.0,50000.0,115000.0,2.4522856209033588,649400.0,65000.0
CF35,2005 - 2014,22000.0,7050000.0,177111.3351,163559.18353354503,2477.0,153000.0,122000.0,205000.0,30.37526732024826,7028000.0,83000.0
CF35,2015 +,500.0,4500000.0,219539.16,141137.39430072732,3987.0,190000.0,155000.0,250000.0,11.842342915082536,4499500.0,95000.0
CF36,1995 - 2004,100.0,950000.0,95404.2297,55713.73108820766,3060.0,82000.0,60000.0,117000.0,3.092550172026405,949900.0,57000.0
CF36,2005 - 2014,20500.0,1235000.0,198969.8764,99559.92114142336,2541.0,178200.0,142000.0,235000.0,2.6494351051698457,1214500.0,93000.0
CF36,2015 +,500.0,43900000.0,279530.9107,836615.9688955463,2834.0,235000.0,169950.0,315000.0,50.07274781999786,43899500.0,145050.0
CF37,1995 - 2004,1078.0,977778.0,51958.5047,37787.80093517739,6545.0,43000.0,32000.0,63500.0,8.386265732074538,976700.0,31500.0
CF37,2005 - 2014,1000.0,660000.0,104085.6695,48967.53449884772,4720.0,92500.0,76000.0,120000.0,2.489544053948868,659000.0,44000.0
CF37,2015 +,500.0,34443932.0,143721.4964,500955.78098682495,5755.0,117000.0,87000.0,152500.0,59.25118008666752,34443432.0,65500.0
CF38,1995 - 2004,5000.0,480000.0,79185.5201,47168.680290432734,4920.0,63950.0,44995.0,101000.0,1.611352659249358,475000.0,56005.0
CF38,2005 - 2014,10000.0,1451000.0,149021.1517,65865.74566692587,3210.0,130000.0,107000.0,182500.0,3.4970161347360005,1441000.0,75500.0
CF38,2015 +,500.0,1650000.0,194781.3921,95827.53758758266,3703.0,175000.0,135000.0,239950.0,3.520428761418281,1649500.0,104950.0
CF39,1995 - 2004,2000.0,690000.0,51488.3512,35078.4210540324,4268.0,41000.0,28500.0,68000.0,2.747477816184532,688000.0,39500.0
CF39,2005 - 2014,10000.0,375000.0,99338.0398,51326.57530249657,3238.0,85000.0,64000.0,125000.0,1.2399993480456373,365000.0,61000.0
CF39,2015 +,240.0,4500000.0,127729.3111,141952.151849395,4079.0,106500.0,73000.0,159995.0,20.223113821589507,4499760.0,86995.0
CF4,1995 - 2004,31000.0,705000.0,117746.4286,169489.5597967675,14.0,73000.0,36500.0,95000.0,3.161582977339438,674000.0,58500.0
CF4,2005 - 2014,160000.0,1200000.0,763333.3333,440630.860875127,3.0,930000.0,160000.0,1200000.0,-0.7698792891772593,1040000.0,1040000.0
CF4,2015 +,,,,,,,,,,,
CF40,1995 - 2004,1000.0,435000.0,34782.711,23109.64747087184,3024.0,31500.0,20000.0,42500.0,3.7515998941207336,434000.0,22500.0
CF40,2005 - 2014,6000.0,455000.0,77735.1051,42825.871514137885,2436.0,68000.0,51500.0,87000.0,2.139002035629248,449000.0,35500.0
CF40,2015 +,600.0,1620000.0,94323.955,68704.97112696563,2956.0,80000.0,60000.0,112500.0,9.092019070193096,1619400.0,52500.0
CF41,1995 - 2004,2000.0,325000.0,34204.7382,22144.8352055932,1696.0,30000.0,19500.0,42150.0,2.821689982362884,323000.0,22650.0
CF41,2005 - 2014,10000.0,370000.0,73252.9675,38466.8404276705,1354.0,66000.0,50000.0,83596.0,2.463017010351372,360000.0,33596.0
CF41,2015 +,1300.0,380000.0,94772.2688,52783.695875515055,1555.0,82500.0,60000.0,115500.0,1.8821909639274896,378700.0,55500.0
CF42,1995 - 2004,1900.0,205000.0,33335.9158,22801.843283016955,2220.0,28500.0,17000.0,42000.0,1.9368722307378872,203100.0,25000.0
CF42,2005 - 2014,10000.0,315000.0,69470.7122,38270.99952387807,1706.0,62000.0,47000.0,80000.0,2.4712031807284127,305000.0,33000.0
CF42,2015 +,1500.0,874000.0,92807.3281,58302.4301658532,1981.0,77000.0,56500.0,115000.0,3.278033256014008,872500.0,58500.0
CF43,1995 - 2004,2000.0,170000.0,26845.5062,17355.794211315566,1857.0,24500.0,14500.0,35000.0,2.006003645884664,168000.0,20500.0
CF43,2005 - 2014,10000.0,390000.0,56550.3528,27893.986626018745,1471.0,52500.0,40000.0,67000.0,3.21493902724298,380000.0,27000.0
CF43,2015 +,500.0,2800000.0,72333.3127,94003.43839778865,1781.0,61000.0,45000.0,84950.0,20.796241695581983,2799500.0,39950.0
CF44,1995 - 2004,760.0,435000.0,47318.2001,35708.532880883795,6108.0,38000.0,25000.0,59950.0,2.485919902401613,434240.0,34950.0
CF44,2005 - 2014,10000.0,2250000.0,100888.545,70575.36979292861,5154.0,85000.0,61000.0,129000.0,10.155933800466494,2240000.0,68000.0
CF44,2015 +,600.0,6750000.0,133357.0662,165492.22932803957,5948.0,105000.0,70000.0,162950.0,19.79708150135329,6749400.0,92950.0
CF45,1995 - 2004,1830.0,371000.0,35564.0123,25108.30513027004,2853.0,30000.0,20000.0,43000.0,3.2447302593108343,369170.0,23000.0
CF45,2005 - 2014,10000.0,675000.0,76702.2098,45243.516199446414,2388.0,67584.0,50000.0,90000.0,3.308561640862825,665000.0,40000.0
CF45,2015 +,200.0,5347232.0,103883.6457,171298.05792532174,2794.0,80500.0,58000.0,120000.0,22.601188154278105,5347032.0,62000.0
CF46,1995 - 2004,900.0,330000.0,52792.0942,35963.28383728942,2506.0,44950.0,29000.0,66000.0,1.8800106350130237,329100.0,37000.0
CF46,2005 - 2014,12000.0,445000.0,111485.195,57938.02772322138,1928.0,96000.0,70000.0,139995.0,1.215506075072163,433000.0,69995.0
CF46,2015 +,1500.0,920000.0,145164.5662,89956.89034759309,2091.0,125000.0,82500.0,185000.0,2.012098615126753,918500.0,102500.0
CF47,1995 - 2004,480.0,410000.0,45703.5645,31495.004895357502,2696.0,37000.0,26775.0,55000.0,2.3249097540161445,409520.0,28225.0
CF47,2005 - 2014,11220.0,475000.0,99623.2913,53910.25249845444,2252.0,85000.0,64812.0,124000.0,1.8847454168035616,463780.0,59188.0
CF47,2015 +,100.0,4500000.0,123316.7864,125349.5960321556,2537.0,97000.0,70000.0,153000.0,19.60274333279464,4499900.0,83000.0
CF48,1995 - 2004,500.0,450000.0,45005.7959,32309.49138773869,3719.0,36950.0,25000.0,57950.0,2.470199158947376,449500.0,32950.0
CF48,2005 - 2014,5000.0,663774.0,102822.9126,57021.506942648266,3088.0,85450.0,65000.0,131950.0,1.624752898823896,658774.0,66950.0
CF48,2015 +,500.0,14860000.0,146984.4573,395968.384316634,3499.0,105000.0,72500.0,162500.0,29.6954162075778,14859500.0,90000.0
CF5,1995 - 2004,550.0,1300000.0,93727.9703,71141.52592068963,12340.0,73000.0,50000.0,116000.0,3.131409528696513,1299450.0,66000.0
CF5,2005 - 2014,10234.0,15149911.0,176132.3912,190694.94685191,8786.0,150000.0,114950.0,197950.0,55.647008063485686,15139677.0,83000.0
CF5,2015 +,266.0,9307470.0,255657.6731,197426.413477562,10034.0,220000.0,152500.0,305000.0,13.54143956563354,9307204.0,152500.0
CF61,1995 - 2004,2500.0,595000.0,90238.6813,54594.08379831892,2190.0,75000.0,54500.0,108500.0,2.553263399366454,592500.0,54000.0
